0.5	0
0.4998	0.0173182
0.499201	0.0346226
0.498203	0.0518993
0.496808	0.0691347
0.495021	0.0863154
0.492843	0.103428
0.490279	0.12046
0.487334	0.137398
0.484014	0.15423
0.480325	0.170945
0.476273	0.187531
0.471867	0.203977
0.467113	0.220273
0.462019	0.236409
0.456596	0.252376
0.450851	0.268165
0.444793	0.283768
0.438433	0.299179
0.431779	0.314389
0.424842	0.329393
0.417632	0.344185
0.410158	0.35876
0.402431	0.373114
0.39446	0.387241
0.386256	0.40114
0.377828	0.414806
0.369186	0.428237
0.36034	0.441431
0.351299	0.454387
0.342072	0.467103
0.33267	0.479579
0.3231	0.491813
0.313371	0.503806
0.303493	0.515558
0.293472	0.527069
0.283318	0.53834
0.273038	0.549372
0.26264	0.560165
0.252131	0.570723
0.241518	0.581045
0.230808	0.591134
0.220008	0.600992
0.209123	0.610621
0.198161	0.620023
0.187127	0.629199
0.176027	0.638154
0.164867	0.646888
0.15365	0.655405
0.142384	0.663707
0.131072	0.671797
0.119719	0.679677
0.108329	0.687351
0.0969078	0.694821
0.0854581	0.702089
0.0739842	0.709159
0.06249	0.716033
0.0509788	0.722715
0.0394543	0.729206
0.0279196	0.73551
0.0163779	0.74163
0.00483221	0.747568
-0.00671467	0.753327
-0.01826	0.75891
-0.0298012	0.76432
-0.0413357	0.769558
-0.0528612	0.774629
-0.0643754	0.779534
-0.0758761	0.784276
-0.0873614	0.788858
-0.0988292	0.793282
-0.110278	0.797551
-0.121705	0.801667
-0.133109	0.805632
-0.14449	0.80945
-0.155844	0.813122
-0.16717	0.816651
-0.178468	0.820038
-0.189736	0.823287
-0.200972	0.8264
-0.212175	0.829378
-0.223345	0.832224
-0.23448	0.83494
-0.245578	0.837527
-0.25664	0.839989
-0.267664	0.842327
-0.278649	0.844543
-0.289595	0.846639
-0.3005	0.848616
-0.311364	0.850478
-0.322186	0.852225
-0.332966	0.853859
-0.343702	0.855382
-0.354395	0.856796
-0.365042	0.858102
-0.375645	0.859303
-0.386203	0.8604
-0.396714	0.861394
-0.407179	0.862287
-0.417597	0.86308
-0.427967	0.863776
-0.43829	0.864375
-0.448565	0.864879
-0.458791	0.86529
-0.468968	0.865608
-0.479096	0.865836
-0.489175	0.865975
-0.499204	0.866025
-0.509182	0.865989
-0.519111	0.865867
-0.528989	0.865661
-0.538817	0.865373
-0.548594	0.865002
-0.55832	0.864551
-0.567994	0.864021
-0.577617	0.863413
-0.587189	0.862727
-0.596709	0.861966
-0.606177	0.86113
-0.615593	0.86022
-0.624957	0.859238
-0.634269	0.858183
-0.643529	0.857059
-0.652737	0.855864
-0.661892	0.854601
-0.670995	0.85327
-0.680046	0.851873
-0.689044	0.85041
-0.697989	0.848882
-0.706882	0.84729
-0.715722	0.845635
-0.724509	0.843917
-0.733244	0.842139
-0.741927	0.8403
-0.750556	0.838401
-0.759133	0.836443
-0.767657	0.834428
-0.776129	0.832355
-0.784548	0.830226
-0.792914	0.82804
-0.801228	0.8258
-0.809489	0.823506
-0.817697	0.821159
-0.825853	0.818758
-0.833956	0.816306
-0.842007	0.813802
-0.850006	0.811247
-0.857952	0.808643
-0.865846	0.805989
-0.873687	0.803286
-0.881476	0.800535
-0.889213	0.797737
-0.896898	0.794892
-0.904531	0.792001
-0.912112	0.789065
-0.91964	0.786083
-0.927117	0.783057
-0.934542	0.779987
-0.941915	0.776874
-0.949236	0.773718
-0.956506	0.77052
-0.963724	0.767281
-0.97089	0.764
-0.978005	0.760679
-0.985069	0.757318
-0.992081	0.753918
-0.999042	0.750478
-1.00595	0.747001
-1.01281	0.743485
-1.01962	0.739931
-1.02637	0.736341
-1.03308	0.732714
-1.03973	0.729051
-1.04634	0.725352
-1.05289	0.721618
-1.05939	0.71785
-1.06585	0.714047
-1.07225	0.710211
-1.0786	0.706341
-1.0849	0.702438
-1.09115	0.698503
-1.09735	0.694535
-1.1035	0.690536
-1.1096	0.686505
-1.11565	0.682444
-1.12165	0.678352
-1.1276	0.67423
-1.1335	0.670078
-1.13936	0.665897
-1.14516	0.661687
-1.15091	0.657448
-1.15661	0.653181
-1.16227	0.648886
-1.16787	0.644564
-1.17342	0.640214
-1.17893	0.635838
-1.18439	0.631435
-1.1898	0.627006
-1.19515	0.622552
-1.20046	0.618072
-1.20573	0.613566
-1.21094	0.609036
-1.2161	0.604482
-1.22122	0.599903
-1.22628	0.595301
-1.2313	0.590675
-1.23627	0.586026
-1.24119	0.581354
-1.24607	0.576659
-1.25089	0.571943
-1.25567	0.567204
-1.2604	0.562443
-1.26508	0.557661
-1.26972	0.552858
-1.2743	0.548035
-1.27884	0.54319
-1.28333	0.538326
-1.28777	0.533441
-1.29217	0.528537
-1.29652	0.523613
-1.30082	0.51867
-1.30507	0.513709
-1.30928	0.508728
-1.31343	0.50373
-1.31755	0.498713
-1.32161	0.493678
-1.32563	0.488626
-1.3296	0.483556
-1.33352	0.47847
-1.3374	0.473366
-1.34123	0.468246
-1.34501	0.46311
-1.34874	0.457958
-1.35243	0.452789
-1.35608	0.447605
-1.35967	0.442406
-1.36322	0.437192
-1.36672	0.431962
-1.37018	0.426718
-1.37359	0.42146
-1.37696	0.416187
-1.38027	0.410901
-1.38354	0.4056
-1.38677	0.400287
-1.38995	0.394959
-1.39308	0.389619
-1.39617	0.384266
-1.39921	0.3789
-1.40221	0.373522
-1.40516	0.368131
-1.40806	0.362729
-1.41092	0.357315
-1.41373	0.351889
-1.41649	0.346451
-1.41921	0.341003
-1.42189	0.335544
-1.42452	0.330073
-1.4271	0.324593
-1.42964	0.319102
-1.43213	0.3136
-1.43458	0.308089
-1.43698	0.302568
-1.43934	0.297038
-1.44165	0.291498
-1.44392	0.285949
-1.44614	0.280391
-1.44831	0.274824
-1.45044	0.269249
-1.45253	0.263665
-1.45457	0.258073
-1.45656	0.252473
-1.45851	0.246866
-1.46042	0.24125
-1.46227	0.235627
-1.46409	0.229997
-1.46586	0.22436
-1.46758	0.218716
-1.46926	0.213066
-1.4709	0.207408
-1.47249	0.201745
-1.47403	0.196075
-1.47553	0.1904
-1.47699	0.184718
-1.4784	0.179031
-1.47976	0.173339
-1.48109	0.167641
-1.48236	0.161938
-1.48359	0.156231
-1.48478	0.150518
-1.48592	0.144801
-1.48702	0.13908
-1.48807	0.133355
-1.48908	0.127625
-1.49005	0.121892
-1.49096	0.116155
-1.49184	0.110415
-1.49267	0.104671
-1.49345	0.0989247
-1.4942	0.093175
-1.49489	0.0874226
-1.49554	0.0816675
-1.49615	0.07591
-1.49671	0.0701502
-1.49723	0.0643883
-1.49771	0.0586246
-1.49814	0.0528591
-1.49852	0.047092
-1.49886	0.0413235
-1.49916	0.0355538
-1.49941	0.029783
-1.49962	0.0240114
-1.49978	0.0182391
-1.4999	0.0124662
-1.49997	0.00669291
-1.5	0.000919449
-1.49998	-0.00485404
-1.49992	-0.0106274
-1.49982	-0.0164004
-1.49967	-0.0221729
-1.49948	-0.0279448
-1.49924	-0.0337159
-1.49896	-0.0394859
-1.49863	-0.0452548
-1.49826	-0.0510224
-1.49785	-0.0567884
-1.49739	-0.0625527
-1.49688	-0.0683152
-1.49634	-0.0740757
-1.49574	-0.0798339
-1.4951	-0.0855898
-1.49442	-0.0913431
-1.4937	-0.0970937
-1.49292	-0.102841
-1.49211	-0.108586
-1.49125	-0.114327
-1.49034	-0.120065
-1.48939	-0.1258
-1.4884	-0.13153
-1.48736	-0.137257
-1.48628	-0.14298
-1.48515	-0.148698
-1.48398	-0.154412
-1.48276	-0.160121
-1.4815	-0.165825
-1.48019	-0.171525
-1.47884	-0.177219
-1.47744	-0.182907
-1.476	-0.188591
-1.47452	-0.194268
-1.47298	-0.19994
-1.47141	-0.205605
-1.46979	-0.211264
-1.46812	-0.216917
-1.46641	-0.222563
-1.46466	-0.228203
-1.46286	-0.233835
-1.46101	-0.23946
-1.45912	-0.245078
-1.45719	-0.250688
-1.45521	-0.25629
-1.45318	-0.261885
-1.45111	-0.267471
-1.449	-0.273049
-1.44683	-0.278619
-1.44463	-0.28418
-1.44238	-0.289731
-1.44008	-0.295274
-1.43774	-0.300808
-1.43535	-0.306332
-1.43292	-0.311846
-1.43044	-0.31735
-1.42792	-0.322845
-1.42535	-0.328329
-1.42273	-0.333802
-1.42007	-0.339265
-1.41737	-0.344717
-1.41461	-0.350158
-1.41182	-0.355588
-1.40897	-0.361006
-1.40608	-0.366412
-1.40315	-0.371806
-1.40017	-0.377188
-1.39714	-0.382558
-1.39407	-0.387915
-1.39095	-0.39326
-1.38779	-0.398591
-1.38458	-0.403909
-1.38132	-0.409214
-1.37802	-0.414505
-1.37467	-0.419782
-1.37127	-0.425045
-1.36783	-0.430294
-1.36434	-0.435528
-1.36081	-0.440747
-1.35723	-0.445951
-1.3536	-0.45114
-1.34992	-0.456313
-1.3462	-0.461471
-1.34244	-0.466612
-1.33862	-0.471737
-1.33476	-0.476846
-1.33085	-0.481938
-1.3269	-0.487013
-1.32289	-0.492071
-1.31885	-0.497111
-1.31475	-0.502134
-1.31061	-0.507138
-1.30641	-0.512124
-1.30218	-0.517092
-1.29789	-0.522041
-1.29356	-0.526971
-1.28918	-0.531881
-1.28475	-0.536772
-1.28028	-0.541643
-1.27575	-0.546494
-1.27118	-0.551324
-1.26656	-0.556134
-1.2619	-0.560923
-1.25718	-0.56569
-1.25242	-0.570436
-1.24761	-0.57516
-1.24275	-0.579861
-1.23785	-0.58454
-1.23289	-0.589197
-1.22789	-0.59383
-1.22284	-0.59844
-1.21774	-0.603026
-1.21259	-0.607588
-1.20739	-0.612126
-1.20215	-0.616639
-1.19685	-0.621128
-1.19151	-0.62559
-1.18612	-0.630027
-1.18067	-0.634439
-1.17518	-0.638823
-1.16964	-0.643181
-1.16406	-0.647512
-1.15842	-0.651816
-1.15273	-0.656092
-1.14699	-0.66034
-1.14121	-0.664559
-1.13537	-0.668749
-1.12949	-0.672911
-1.12355	-0.677042
-1.11757	-0.681144
-1.11153	-0.685215
-1.10545	-0.689255
-1.09932	-0.693265
-1.09313	-0.697242
-1.0869	-0.701188
-1.08061	-0.705101
-1.07428	-0.708982
-1.06789	-0.712829
-1.06145	-0.716643
-1.05497	-0.720422
-1.04843	-0.724167
-1.04184	-0.727877
-1.0352	-0.731551
-1.02852	-0.73519
-1.02178	-0.738792
-1.01498	-0.742357
-1.00814	-0.745885
-1.00125	-0.749375
-0.994304	-0.752827
-0.987308	-0.75624
-0.980261	-0.759613
-0.973162	-0.762947
-0.966012	-0.766241
-0.95881	-0.769493
-0.951557	-0.772704
-0.944252	-0.775874
-0.936896	-0.779
-0.929488	-0.782084
-0.922027	-0.785124
-0.914515	-0.78812
-0.906951	-0.791071
-0.899335	-0.793976
-0.891667	-0.796836
-0.883946	-0.799649
-0.876174	-0.802415
-0.868349	-0.805133
-0.860472	-0.807803
-0.852543	-0.810423
-0.844561	-0.812993
-0.836527	-0.815514
-0.82844	-0.817983
-0.820301	-0.8204
-0.812109	-0.822764
-0.803865	-0.825076
-0.795568	-0.827333
-0.787218	-0.829536
-0.778816	-0.831683
-0.770361	-0.833774
-0.761854	-0.835808
-0.753294	-0.837784
-0.744681	-0.839701
-0.736016	-0.84156
-0.727297	-0.843358
-0.718527	-0.845094
-0.709703	-0.846769
-0.700827	-0.848382
-0.691898	-0.84993
-0.682917	-0.851414
-0.673884	-0.852833
-0.664797	-0.854185
-0.655659	-0.855469
-0.646468	-0.856686
-0.637224	-0.857833
-0.627929	-0.85891
-0.618581	-0.859915
-0.609182	-0.860848
-0.59973	-0.861708
-0.590227	-0.862493
-0.580671	-0.863203
-0.571065	-0.863836
-0.561407	-0.864391
-0.551697	-0.864867
-0.541937	-0.865264
-0.532125	-0.865578
-0.522263	-0.865811
-0.51235	-0.865959
-0.502387	-0.866023
-0.492374	-0.866
-0.482312	-0.86589
-0.472199	-0.865691
-0.462038	-0.865401
-0.451827	-0.86502
-0.441568	-0.864546
-0.43126	-0.863977
-0.420905	-0.863312
-0.410502	-0.86255
-0.400052	-0.861689
-0.389556	-0.860727
-0.379013	-0.859664
-0.368425	-0.858496
-0.357791	-0.857224
-0.347113	-0.855844
-0.33639	-0.854356
-0.325624	-0.852757
-0.314816	-0.851046
-0.303965	-0.849222
-0.293073	-0.847281
-0.28214	-0.845224
-0.271167	-0.843046
-0.260156	-0.840747
-0.249106	-0.838325
-0.238019	-0.835778
-0.226895	-0.833103
-0.215737	-0.830299
-0.204544	-0.827363
-0.193318	-0.824293
-0.18206	-0.821088
-0.170772	-0.817745
-0.159454	-0.814261
-0.148109	-0.810635
-0.136737	-0.806864
-0.12534	-0.802946
-0.11392	-0.798878
-0.102478	-0.794658
-0.091016	-0.790284
-0.0795361	-0.785753
-0.0680401	-0.781062
-0.0565299	-0.776209
-0.0450078	-0.771192
-0.0334759	-0.766007
-0.0219366	-0.760652
-0.0103923	-0.755125
0.00115433	-0.749422
0.0127007	-0.743541
0.024244	-0.73748
0.0357813	-0.731234
0.0473094	-0.724803
0.0588251	-0.718182
0.0703251	-0.71137
0.0818059	-0.704362
0.0932637	-0.697158
0.104695	-0.689752
0.116095	-0.682144
0.12746	-0.67433
0.138786	-0.666307
0.150067	-0.658073
0.1613	-0.649624
0.172479	-0.64096
0.183599	-0.632076
0.194654	-0.62297
0.20564	-0.61364
0.21655	-0.604084
0.227377	-0.594299
0.238117	-0.584284
0.248761	-0.574036
0.259304	-0.563554
0.269739	-0.552835
0.280057	-0.541879
0.290252	-0.530685
0.300316	-0.51925
0.310241	-0.507575
0.320018	-0.495659
0.329639	-0.483502
0.339096	-0.471103
0.34838	-0.458464
0.357481	-0.445584
0.36639	-0.432465
0.375098	-0.419109
0.383595	-0.405518
0.391872	-0.391693
0.399918	-0.377638
0.407724	-0.363356
0.41528	-0.348851
0.422575	-0.334128
0.4296	-0.319191
0.436345	-0.304046
0.4428	-0.288698
0.448955	-0.273155
0.4548	-0.257424
0.460327	-0.241513
0.465527	-0.22543
0.47039	-0.209184
0.474908	-0.192785
0.479073	-0.176242
0.482879	-0.159568
0.486317	-0.142771
0.489382	-0.125866
0.492068	-0.108862
0.494369	-0.0917742
0.496282	-0.0746137
0.497802	-0.0573942
0.498926	-0.0401292
0.499652	-0.0228321
0.49998	-0.00551683
0.499907	0.0118029
0.499435	0.0291131
0.498564	0.0464002
0.497295	0.0636502
0.495633	0.0808498
0.493579	0.0979856
0.491137	0.115044
0.488313	0.132014
0.485112	0.148881
0.48154	0.165635
0.477603	0.182263
0.473308	0.198754
0.468664	0.215099
0.463678	0.231287
0.458359	0.247309
0.452715	0.263156
0.446756	0.278819
0.440491	0.294292
0.43393	0.309566
0.427082	0.324637
0.419958	0.339497
0.412567	0.354142
0.404919	0.368566
0.397025	0.382766
0.388894	0.396738
0.380536	0.410478
0.371961	0.423984
0.363179	0.437255
0.354199	0.450287
0.345031	0.463079
0.335683	0.475631
0.326166	0.487942
0.316487	0.500012
0.306655	0.511841
0.296679	0.523428
0.286566	0.534776
0.276326	0.545884
0.265964	0.556753
0.25549	0.567386
0.244909	0.577783
0.234229	0.587946
0.223457	0.597877
0.212599	0.607579
0.201661	0.617053
0.190649	0.626301
0.17957	0.635326
0.168428	0.64413
0.157229	0.652716
0.145978	0.661086
0.13468	0.669243
0.123339	0.67719
0.111961	0.684929
0.100549	0.692463
0.0891078	0.699796
