-9.52381	-9.52381	-0.133091
-8.57143	-9.52381	-0.100378
-7.61905	-9.52381	-0.0640048
-6.66667	-9.52381	-0.0407894
-5.71429	-9.52381	-0.0271349
-4.7619	-9.52381	-0.0190492
-3.80952	-9.52381	-0.0141212
-2.85714	-9.52381	-0.011039
-1.90476	-9.52381	-0.00909747
-0.952381	-9.52381	-0.00791514
0	-9.52381	-0.00728942
0.952381	-9.52381	-0.00712658
1.90476	-9.52381	-0.00741285
2.85714	-9.52381	-0.00821368
3.80952	-9.52381	-0.00970338
4.7619	-9.52381	-0.0122482
5.71429	-9.52381	-0.0166135
6.66667	-9.52381	-0.0245056
7.61905	-9.52381	-0.0401179
8.57143	-9.52381	-0.0749927
9.52381	-9.52381	-0.164783
-9.52381	-8.57143	-0.431986
-8.57143	-8.57143	-0.204416
-7.61905	-8.57143	-0.114852
-6.66667	-8.57143	-0.0720178
-5.71429	-8.57143	-0.0487011
-4.7619	-8.57143	-0.0349406
-3.80952	-8.57143	-0.0263966
-2.85714	-8.57143	-0.0209373
-1.90476	-8.57143	-0.0174357
-0.952381	-8.57143	-0.0152737
0	-8.57143	-0.014116
0.952381	-8.57143	-0.0138041
1.90476	-8.57143	-0.0143111
2.85714	-8.57143	-0.0157385
3.80952	-8.57143	-0.0183516
4.7619	-8.57143	-0.0226759
5.71429	-8.57143	-0.0297003
6.66667	-8.57143	-0.0412908
7.61905	-8.57143	-0.0609734
8.57143	-8.57143	-0.0950702
9.52381	-8.57143	-0.152151
-9.52381	-7.61905	-0.225655
-8.57143	-7.61905	-0.170448
-7.61905	-7.61905	-0.118969
-6.66667	-7.61905	-0.0837291
-5.71429	-7.61905	-0.0607109
-4.7619	-7.61905	-0.0456156
-3.80952	-7.61905	-0.0355873
-2.85714	-7.61905	-0.028878
-1.90476	-7.61905	-0.0244345
-0.952381	-7.61905	-0.0216278
0	-7.61905	-0.0200968
0.952381	-7.61905	-0.0196625
1.90476	-7.61905	-0.0202892
2.85714	-7.61905	-0.0220775
3.80952	-7.61905	-0.0252888
4.7619	-7.61905	-0.0304035
5.71429	-7.61905	-0.0382208
6.66667	-7.61905	-0.049984
7.61905	-7.61905	-0.0674147
8.57143	-7.61905	-0.0921632
9.52381	-7.61905	-0.123098
-9.52381	-6.66667	-0.148035
-8.57143	-6.66667	-0.132753
-7.61905	-6.66667	-0.106845
-6.66667	-6.66667	-0.0832191
-5.71429	-6.66667	-0.0647978
-4.7619	-6.66667	-0.0512237
-3.80952	-6.66667	-0.0414589
-2.85714	-6.66667	-0.0345529
-1.90476	-6.66667	-0.0297963
-0.952381	-6.66667	-0.0267064
0	-6.66667	-0.0249807
0.952381	-6.66667	-0.02446
1.90476	-6.66667	-0.0251056
2.85714	-6.66667	-0.0269936
3.80952	-6.66667	-0.0303225
4.7619	-6.66667	-0.0354285
5.71429	-6.66667	-0.0427956
6.66667	-6.66667	-0.0530096
7.61905	-6.66667	-0.0665383
8.57143	-6.66667	-0.0830704
9.52381	-6.66667	-0.100041
-9.52381	-5.71429	-0.110635
-8.57143	-5.71429	-0.105682
-7.61905	-5.71429	-0.0924406
-6.66667	-5.71429	-0.0775042
-5.71429	-5.71429	-0.0640375
-4.7619	-5.71429	-0.0530224
-3.80952	-5.71429	-0.0444719
-2.85714	-5.71429	-0.0380783
-1.90476	-5.71429	-0.0334916
-0.952381	-5.71429	-0.0304206
0	-5.71429	-0.0286598
0.952381	-5.71429	-0.0280911
1.90476	-5.71429	-0.0286795
2.85714	-5.71429	-0.030469
3.80952	-5.71429	-0.0335789
4.7619	-5.71429	-0.0381926
5.71429	-5.71429	-0.0445233
6.66667	-5.71429	-0.0527205
7.61905	-5.71429	-0.0626584
8.57143	-5.71429	-0.0735393
9.52381	-5.71429	-0.0833608
-9.52381	-4.7619	-0.0887811
-8.57143	-4.7619	-0.0869003
-7.61905	-4.7619	-0.0797307
-6.66667	-4.7619	-0.0703199
-5.71429	-4.7619	-0.0608254
-4.7619	-4.7619	-0.0523565
-3.80952	-4.7619	-0.0453281
-2.85714	-4.7619	-0.0397966
-1.90476	-4.7619	-0.0356711
-0.952381	-4.7619	-0.0328247
0	-4.7619	-0.0311468
0.952381	-4.7619	-0.0305652
1.90476	-4.7619	-0.0310523
2.85714	-4.7619	-0.0326241
3.80952	-4.7619	-0.0353314
4.7619	-4.7619	-0.0392396
5.71429	-4.7619	-0.0443845
6.66667	-4.7619	-0.0506909
7.61905	-4.7619	-0.0578356
8.57143	-4.7619	-0.0650674
9.52381	-4.7619	-0.0710819
-9.52381	-3.80952	-0.0742285
-8.57143	-3.80952	-0.0734073
-7.61905	-3.80952	-0.0692622
-6.66667	-3.80952	-0.0632191
-5.71429	-3.80952	-0.0565879
-4.7619	-3.80952	-0.0502501
-3.80952	-3.80952	-0.0446874
-2.85714	-3.80952	-0.0401091
-1.90476	-3.80952	-0.0365716
