-9.67742	-9.67742	0.000170814
-9.03226	-9.67742	0.000743845
-8.3871	-9.67742	0.00148638
-7.74194	-9.67742	0.00222587
-7.09677	-9.67742	0.00295973
-6.45161	-9.67742	0.00368413
-5.80645	-9.67742	0.00439364
-5.16129	-9.67742	0.00508098
-4.51613	-9.67742	0.00573686
-3.87097	-9.67742	0.00635008
-3.22581	-9.67742	0.00690781
-2.58065	-9.67742	0.00739626
-1.93548	-9.67742	0.00780156
-1.29032	-9.67742	0.00811103
-0.645161	-9.67742	0.00831441
0	-9.67742	0.00840508
0.645161	-9.67742	0.00838092
1.29032	-9.67742	0.0082446
1.93548	-9.67742	0.00800328
2.58065	-9.67742	0.00766776
3.22581	-9.67742	0.00725127
3.87097	-9.67742	0.00676818
4.51613	-9.67742	0.00623276
5.16129	-9.67742	0.00565832
5.80645	-9.67742	0.00505646
6.45161	-9.67742	0.0044368
7.09677	-9.67742	0.00380691
7.74194	-9.67742	0.00317241
8.3871	-9.67742	0.00253743
9.03226	-9.67742	0.0019055
9.67742	-9.67742	0.00128205
-9.67742	-9.03226	0.000683254
-9.03226	-9.03226	0.001489
-8.3871	-9.03226	0.00297581
-7.74194	-9.03226	0.00445737
-7.09677	-9.03226	0.00592892
-6.45161	-9.03226	0.00738314
-5.80645	-9.03226	0.00880945
-5.16129	-9.03226	0.0101934
-4.51613	-9.03226	0.0115164
-3.87097	-9.03226	0.0127556
-3.22581	-9.03226	0.0138849
-2.58065	-9.03226	0.0148756
-1.93548	-9.03226	0.015699
-1.29032	-9.03226	0.0163282
-0.645161	-9.03226	0.0167415
0	-9.03226	0.016925
0.645161	-9.03226	0.016874
1.29032	-9.03226	0.0165942
1.93548	-9.03226	0.0161008
2.58065	-9.03226	0.0154165
3.22581	-9.03226	0.0145692
3.87097	-9.03226	0.0135887
4.51613	-9.03226	0.0125046
5.16129	-9.03226	0.0113441
5.80645	-9.03226	0.0101307
6.45161	-9.03226	0.00888384
7.09677	-9.03226	0.00761842
7.74194	-9.03226	0.00634529
8.3871	-9.03226	0.00507182
9.03226	-9.03226	0.00380251
9.67742	-9.03226	0.00253944
-9.67742	-8.3871	0.00128016
-9.03226	-8.3871	0.00223634
-8.3871	-8.3871	0.00447048
-7.74194	-8.3871	0.00669889
-7.09677	-8.3871	0.00891544
-6.45161	-8.3871	0.0111101
-5.80645	-8.3871	0.0132676
-5.16129	-8.3871	0.0153668
-4.51613	-8.3871	0.0173796
-3.87097	-8.3871	0.0192712
-3.22581	-8.3871	0.0210005
-2.58065	-8.3871	0.0225225
-1.93548	-8.3871	0.0237905
-1.29032	-8.3871	0.0247611
-0.645161	-8.3871	0.0253985
0	-8.3871	0.0256794
0.645161	-8.3871	0.0255959
1.29032	-8.3871	0.0251574
1.93548	-8.3871	0.0243891
2.58065	-8.3871	0.0233283
3.22581	-8.3871	0.0220202
3.87097	-8.3871	0.0205128
4.51613	-8.3871	0.0188528
5.16129	-8.3871	0.0170826
5.80645	-8.3871	0.0152385
6.45161	-8.3871	0.0133495
7.09677	-8.3871	0.0114376
7.74194	-8.3871	0.00951853
8.3871	-8.3871	0.00760206
9.03226	-8.3871	0.00569327
9.67742	-8.3871	0.00379304
-9.67742	-7.74194	0.00189793
-9.03226	-7.74194	0.00298588
-8.3871	-7.74194	0.00597087
-7.74194	-7.74194	0.00895228
-7.09677	-7.74194	0.0119239
-6.45161	-7.74194	0.0148741
-5.80645	-7.74194	0.0177841
-5.16129	-7.74194	0.0206266
-4.51613	-7.74194	0.0233641
-3.87097	-7.74194	0.025949
-3.22581	-7.74194	0.0283236
-2.58065	-7.74194	0.0304232
-1.93548	-7.74194	0.0321794
-1.29032	-7.74194	0.0335272
-0.645161	-7.74194	0.0344122
0	-7.74194	0.034798
0.645161	-7.74194	0.0346727
1.29032	-7.74194	0.0340506
1.93548	-7.74194	0.0329699
2.58065	-7.74194	0.0314874
3.22581	-7.74194	0.0296705
3.87097	-7.74194	0.0275894
4.51613	-7.74194	0.0253111
5.16129	-7.74194	0.0228952
5.80645	-7.74194	0.0203911
6.45161	-7.74194	0.0178379
7.09677	-7.74194	0.0152641
7.74194	-7.74194	0.0126891
8.3871	-7.74194	0.0101246
9.03226	-7.74194	0.00757547
9.67742	-7.74194	0.00504153
-9.67742	-7.09677	0.00251853
-9.03226	-7.09677	0.00373632
-8.3871	-7.09677	0.00747483
-7.74194	-7.09677	0.0112155
-7.09677	-7.09677	0.0149537
-6.45161	-7.09677	0.0186782
-5.80645	-7.09677	0.0223682
-5.16129	-7.09677	0.0259913
-4.51613	-7.09677	0.0295013
-3.87097	-7.09677	0.0328369
-3.22581	-7.09677	0.0359218
-2.58065	-7.09677	0.0386671
-1.93548	-7.09677	0.0409767
-1.29032	-7.09677	0.0427563
-0.645161	-7.09677	0.0439249
0	-7.09677	0.0444278
0.645161	-7.09677	0.0442465
1.29032	-7.09677	0.0434022
1.93548	-7.09677	0.0419525
2.58065	-7.09677	0.0399811
3.22581	-7.09677	0.037585
3.87097	-7.09677	0.0348632
4.51613	-7.09677	0.0319072
5.16129	-7.09677	0.0287959
5.80645	-7.09677	0.025593
6.45161	-7.09677	0.0223468
7.09677	-7.09677	0.0190917
7.74194	-7.09677	0.0158494
8.3871	-7.09677	0.0126318
9.03226	-7.09677	0.00944248
9.67742	-7.09677	0.00627907
-9.67742	-6.45161	0.00313468
-9.03226	-6.45161	0.00448458
-8.3871	-6.45161	0.00897664
-7.74194	-6.45161	0.0134811
-7.09677	-6.45161	0.0179974
-6.45161	-6.45161	0.0225169
-5.80645	-6.45161	0.0270192
-5.16129	-6.45161	0.0314691
-4.51613	-6.45161	0.0358129
-3.87097	-6.45161	0.0399756
-3.22581	-6.45161	0.0438596
-2.58065	-6.45161	0.0473468
-1.93548	-6.45161	0.0503041
-1.29032	-6.45161	0.0525963
-0.645161	-6.45161	0.0541033
0	-6.45161	0.054742
0.645161	-6.45161	0.0544831
1.29032	-6.45161	0.0533591
1.93548	-6.45161	0.0514568
2.58065	-6.45161	0.0488993
3.22581	-6.45161	0.0458253
3.87097	-6.45161	0.0423712
4.51613	-6.45161	0.0386586
5.16129	-6.45161	0.0347882
5.80645	-6.45161	0.030838
6.45161	-6.45161	0.0268648
7.09677	-6.45161	0.0229064
7.74194	-6.45161	0.018985
8.3871	-6.45161	0.0151106
9.03226	-6.45161	0.0112836
9.67742	-6.45161	0.00749758
-9.67742	-5.80645	0.00374111
-9.03226	-5.80645	0.00522536
-8.3871	-5.80645	0.0104661
-7.74194	-5.80645	0.0157347
-7.09677	-5.80645	0.0210379
-6.45161	-5.80645	0.0263726
-5.80645	-5.80645	0.0317227
-5.16129	-5.80645	0.0370531
-4.51613	-5.80645	0.0423056
-3.87097	-5.80645	0.0473928
-3.22581	-5.80645	0.0521943
-2.58065	-5.80645	0.0565563
-1.93548	-5.80645	0.0602967
-1.29032	-5.80645	0.0632213
-0.645161	-5.80645	0.0651502
0	-5.80645	0.0659536
0.645161	-5.80645	0.0655849
1.29032	-5.80645	0.0640945
1.93548	-5.80645	0.0616163
2.58065	-5.80645	0.0583339
3.22581	-5.80645	0.0544458
3.87097	-5.80645	0.0501378
4.51613	-5.80645	0.0455678
5.16129	-5.80645	0.0408601
5.80645	-5.80645	0.0361062
6.45161	-5.80645	0.031368
7.09677	-5.80645	0.026684
7.74194	-5.80645	0.0220736
8.3871	-5.80645	0.0175419
9.03226	-5.80645	0.0130839
9.67742	-5.80645	0.00868652
-9.67742	-5.16129	0.00433217
-9.03226	-5.16129	0.00595076
-8.3871	-5.16129	0.0119277
-7.74194	-5.16129	0.0179539
-7.09677	-5.16129	0.0240467
-6.45161	-5.16129	0.0302132
-5.80645	-5.16129	0.0364456
-5.16129	-5.16129	0.0427151
-4.51613	-5.16129	0.0489637
-3.87097	-5.16129	0.0550957
-3.22581	-5.16129	0.0609686
-2.58065	-5.16129	0.0663872
-1.93548	-5.16129	0.0711051
-1.29032	-5.16129	0.074842
-0.645161	-5.16129	0.0773226
0	-5.16129	0.0783375
0.645161	-5.16129	0.0778082
1.29032	-5.16129	0.0758177
